ActivePower
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.166666667
0.165508455
0.162844568
0.160180681
0.157516794
0.154852907
0.15218902
0.149525133
0.146861246
0.144197359
0.141533472
0.138869585
0.136205698
0.133541811
0.130877924
0.128214038
0.125550151
0.122886264
0.120222377
0.11755849
0.114894603
0.112230716
0.109566829
0.106902942
0.104239055
0.101575168
0.098911281
0.096247394
0.093583507
0.09091962
0.088255733
0.085591846
0.082927959
0.080264072
0.077600185
0.074936298
0.072272411
0.069608524
0.066944637
0.064280751
0.061616864
0.058952977
0.05628909
0.053625203
0.050961316
0.048297429
0.045633542
0.042969655
0.040305768
0.037641881
0.034977994
0.032314107
0.02965022
0.026986333
0.024322446
0.021658559
0.018994672
0.016330785
0.013666898
0.011003011
0.008339124
0.005675237
0.00301135
0.000347464
0.002316423
0.00498031
0.007644197
0.010308084
0.012971971
0.015635858
0.018299745
0.020963632
0.023627519
0.026291406
0.028955293
0.03161918
0.034283067
0.036946954
0.039610841
0.042274728
0.044938615
0.047602502
0.050266389
0.052930276
0.055594163
0.05825805
0.060921937
0.063585823
0.06624971
0.068913597
0.071577484
0.074241371
0.076905258
0.079569145
0.082233032
0.084896919
0.087560806
0.090224693
0.09288858
0.095552467
0.098216354
0.100880241
0.103544128
0.106208015
0.108871902
0.111535789
0.114199676
0.116863563
0.11952745
0.122191337
0.124855224
0.12751911
0.130182997
0.132846884
0.135510771
0.138174658
0.140838545
0.143502432
0.146166319
0.148830206
0.151494093
0.15415798
0.156821867
0.159485754
0.162149641
0.164813528
0.165855918
0.163192032
0.160528145
0.157864258
0.155200371
0.152536484
0.149872597
0.14720871
0.144544823
0.141880936
0.139217049
0.136553162
0.133889275
0.131225388
0.128561501
0.125897614
0.123233727
0.12056984
0.117905953
0.115242066
0.112578179
0.109914292
0.107250405
0.104586518
0.101922631
0.099258744
0.096594858
0.093930971
0.091267084
0.088603197
0.08593931
0.083275423
0.080611536
0.077947649
0.075283762
0.072619875
0.069955988
0.067292101
0.064628214
0.061964327
0.05930044
0.056636553
0.053972666
0.051308779
0.048644892
0.045981005
0.043317118
0.040653231
0.037989344
0.035325457
0.032661571
0.029997684
2.73E-02
0.02466991
0.022006023
0.019342136
0.016678249
0.014014362
0.011350475
0.008686588
0.006022701
0.003358814
0.000694927
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.000463285
0.003127172
0.005791059
0.008454946
0.011118833
0.013782719
0.016446606
0.019110493
0.02177438
0.024438267
0.027102154
0.029766041
0.032429928
0.035093815
0.037757702
0.040421589
0.043085476
0.045749363
0.04841325
0.051077137
0.053741024
0.056404911
0.059068798
0.061732685
0.064396572
0.067060459
0.069724346
0.072388233
0.07505212
0.077716006
0.080379893
0.08304378
0.085707667
0.088371554
0.091035441
0.093699328
0.096363215
0.099027102
0.101690989
0.104354876
0.107018763
0.10968265
0.112346537
0.115010424
0.117674311
0.120338198
0.123002085
0.125665972
0.128329859
0.130993746
0.133657633
0.13632152
0.138985407
0.141649293
0.14431318
0.146977067
0.149640954
0.152304841
0.154968728
0.157632615
0.160296502
0.162960389
0.165624276
0.169909659
0.175237433
0.180565207
0.185892981
0.191220755
0.196548529
0.201876303
0.207204077
0.212531851
0.217859625
0.223187399
0.228515173
0.233842946
0.23917072
0.244498494
0.249826268
0.255154042
0.260481816
0.26580959
0.271137364
0.276465138
0.281792912
0.287120686
0.29244846
0.297776233
0.303104007
0.308431781
0.313759555
0.319087329
0.324415103
0.329742877
0.335070651
0.340398425
0.345726199
0.351053973
0.356381747
0.361709521
0.367037294
0.372365068
0.377692842
0.383020616
0.38834839
0.393676164
0.399003938
0.404331712
0.409659486
0.41498726
0.420315034
0.425642808
0.430970581
0.436298355
0.441626129
0.446953903
0.452281677
0.457609451
0.462937225
0.468264999
0.473592773
0.478920547
0.484248321
0.489576095
0.494903868
0.500347464
0.508339124
0.516330785
0.524322446
0.532314107
0.540305768
0.548297429
0.55628909
0.564280751
0.572272411
0.580264072
0.588255733
0.596247394
0.604239055
0.612230716
0.620222377
0.628214038
0.636205698
0.644197359
0.65218902
0.660180681
0.668172342
0.676164003
0.684155664
0.692147325
0.700138985
0.708130646
0.716122307
0.724113968
0.732105629
0.74009729
0.748088951
0.756080612
0.764072272
0.772063933
0.780055594
0.788047255
0.796038916
0.804030577
0.812022238
0.820013899
0.828005559
0.83599722
0.843988881
0.851980542
0.859972203
0.867963864
0.875955525
0.883947186
0.891938846
0.899930507
0.907922168
0.915913829
0.92390549
0.931897151
0.939888812
0.947880473
0.955872133
0.963863794
0.971855455
0.979847116
0.987838777
0.995830438
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0.995135511
0.989807737
0.984479963
0.979152189
0.973824415
0.968496641
0.963168867
0.957841093
0.952513319
0.947185546
0.941857772
0.936529998
0.931202224
0.92587445
0.920546676
0.915218902
0.909891128
0.904563354
0.89923558
0.893907806
0.888580032
0.883252259
0.877924485
0.872596711
0.867268937
0.861941163
0.856613389
0.851285615
0.845957841
0.840630067
0.835302293
0.829974519
0.824646745
0.819318972
0.813991198
0.808663424
0.80333565
0.798007876
0.792680102
0.787352328
0.782024554
0.77669678
0.771369006
0.766041232
0.760713458
0.755385685
0.750057911
0.744730137
0.739402363
0.734074589
0.728746815
0.723419041
0.718091267
0.712763493
0.707435719
0.702107945
0.696780171
0.691452397
0.686124624
0.68079685
0.675469076
0.670141302
0.667593236
0.670257123
0.67292101
0.675584897
0.678248784
0.680912671
0.683576558
0.686240445
0.688904332
0.691568219
0.694232106
0.696895993
0.69955988
0.702223767
0.704887653
0.70755154
0.710215427
0.712879314
0.715543201
0.718207088
0.720870975
0.723534862
0.726198749
0.728862636
0.731526523
0.73419041
0.736854297
0.739518184
0.742182071
0.744845958
0.747509845
0.750173732
0.752837619
0.755501506
0.758165393
0.76082928
0.763493167
0.766157054
0.76882094
0.771484827
0.774148714
0.776812601
0.779476488
0.782140375
0.784804262
0.787468149
0.790132036
0.792795923
0.79545981
0.798123697
0.800787584
0.803451471
0.806115358
0.808779245
0.811443132
0.814107019
0.816770906
0.819434793
0.82209868
0.824762567
0.827426454
0.830090341
0.832754227
0.831248552
0.828584665
0.825920778
0.823256891
0.820593004
0.817929117
0.81526523
0.812601344
0.809937457
0.80727357
0.804609683
0.801945796
0.799281909
0.796618022
0.793954135
0.791290248
0.788626361
0.785962474
0.783298587
0.7806347
0.777970813
0.775306926
0.772643039
0.769979152
0.767315265
0.764651378
0.761987491
0.759323604
0.756659717
0.75399583
0.751331943
0.748668057
0.74600417
0.743340283
0.740676396
0.738012509
0.735348622
0.732684735
0.730020848
0.727356961
0.724693074
0.722029187
0.7193653
0.716701413
0.714037526
0.711373639
0.708709752
0.706045865
0.703381978
0.700718091
0.698054204
0.695390317
0.69272643
0.690062543
0.687398656
0.68473477
0.682070883
0.679406996
0.676743109
0.674079222
0.671415335
0.668751448
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666666667
0.666435024
0.663771137
0.66110725
0.658443363
0.655779476
0.65311559
0.650451703
0.647787816
0.645123929
0.642460042
0.639796155
0.637132268
0.634468381
0.631804494
0.629140607
0.62647672
0.623812833
0.621148946
0.618485059
0.615821172
0.613157285
0.610493398
0.607829511
0.605165624
0.602501737
0.59983785
0.597173963
0.594510076
0.591846189
0.589182303
0.586518416
0.583854529
0.581190642
0.578526755
0.575862868
0.573198981
0.570535094
0.567871207
0.56520732
0.562543433
0.559879546
0.557215659
0.554551772
0.551887885
0.549223998
0.546560111
0.543896224
0.541232337
0.53856845
0.535904563
0.533240676
0.530576789
0.527912902
0.525249016
0.522585129
0.519921242
0.517257355
0.514593468
0.511929581
0.509265694
0.506601807
0.50393792
0.501274033
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.5
0.502548066
0.505211953
0.50787584
0.510539727
0.513203614
0.515867501
0.518531388
0.521195274
0.523859161
0.526523048
0.529186935
0.531850822
0.534514709
0.537178596
0.539842483
0.54250637
0.545170257
0.547834144
0.550498031
0.553161918
0.555825805
0.558489692
0.561153579
0.563817466
0.566481353
0.56914524
0.571809127
0.574473014
0.577136901
0.579800788
0.582464675
0.585128562
0.587792448
0.590456335
0.593120222
0.595784109
0.598447996
0.601111883
0.60377577
0.606439657
0.609103544
0.611767431
0.614431318
0.617095205
0.619759092
0.622422979
0.625086866
0.627750753
0.63041464
0.633078527
0.635742414
0.638406301
0.641070188
0.643734075
0.646397962
0.649061849
0.651725735
0.654389622
0.657053509
0.659717396
0.662381283
0.66504517
0.667709057
0.670372944
0.673036831
0.675700718
0.678364605
0.681028492
0.683692379
0.686356266
0.689020153
0.69168404
0.694347927
0.697011814
0.699675701
0.702339588
0.705003475
0.707667362
0.710331249
0.712995136
0.715659022
0.718322909
0.720986796
0.723650683
0.72631457
0.728978457
0.731642344
0.734306231
0.736970118
0.739634005
0.742297892
0.744961779
0.747625666
0.750289553
0.75295344
0.755617327
0.758281214
0.760945101
0.763608988
0.766272875
0.768936762
0.771600649
0.774264536
0.776928423
0.779592309
0.782256196
0.784920083
0.78758397
0.790247857
0.792911744
0.795575631
0.798239518
0.800903405
0.803567292
0.806231179
0.808895066
0.811558953
0.81422284
0.816886727
0.819550614
0.822214501
0.824878388
0.827542275
0.830206162
0.832870049
0.831132731
0.828468844
0.825804957
0.82314107
0.820477183
0.817813296
0.815149409
0.812485522
0.809821635
0.807157748
0.804493861
0.801829975
0.799166088
0.796502201
0.793838314
0.791174427
0.78851054
0.785846653
0.783182766
0.780518879
0.777854992
0.775191105
0.772527218
